"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","41590368","2023","4159036000","001","노하2리 경로당","경기도 화성시 팔탄면 노하길 290","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 팔탄면","20190515","20191015","132","34","2","1","Y","N","N","null","노하리 569-2","5530366","031-5189-2346","0E-8","0E-8","37.15734430","126.86312910"
"","","","","","","41590369","2023","4159036000","001","노하3리 경로당","경기도 화성시 팔탄면 노하길 236 , 노하3리마을회관","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 팔탄면","20190515","20191015","99","35","1","1","Y","N","N","null","노하리 산133-2","5530366","031-5189-2346","0E-8","0E-8","37.15942270","126.85812170"
"","","","","","","41590370","2023","4159036000","001","덕우리경로당","경기도 화성시 팔탄면오두물길 7-2","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 팔탄면","20190515","20191015","83","48","3","1","Y","N","N","null","168-3","5530366","031-5189-2346","0E-8","0E-8","37.13728550","126.86401460"
"","","","","","","41590371","2023","4159036000","001","매곡리경로당","경기도 화성시 팔탄면 매산리길 29-3","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 팔탄면","20190515","20191015","212","46","0","1","Y","N","N","null","매곡리 110","5530366","031-5189-2346","0E-8","0E-8","37.11766690","126.88662090"
"","","","","","","46810139","2023","4681034000","001","보동경로당","전라남도 강진군 도암면다산수련원길 20","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 도암면","20230520","20230930","69","17","2","1","Y","Y","N","null","361-2","4920131","061-430-3934","0E-8","0E-8","34.57430900","126.74731700"
"","","","","","","4817000691","2023","4817035000","006","진성면사무소","경상남도 진주시 진성면 동부로 1329","2023-06-19 09:28:26","2023-06-19 09:28:26","Y","경상남도 진주시 진성면","20230520","20230930","546","20","5","4","null","null","null","null","193-1","5310054","null","1065867.47637800","1687976.24570200","35.18493210","128.22344720"
"","","","","","","2771000291","2023","2771025600","008","다사농협(서재지점)","대구광역시 달성군 다사읍 서재로 129","2023-06-19 11:37:40","2023-06-19 11:37:40","Y","대구광역시 달성군 다사읍","20230520","20230930","356","89","0","1","null","null","null","null","95-1","3480388","668-2994","0E-8","0E-8","35.86289610","128.46197370"
"","","","","","","41590429","2023","4159037000","001","장안5리 경로당","경기도 화성시 장안면 온수골1길 100-2","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 장안면","20190515","20191015","83","50","2","2","N","N","N","null","1077-106","5530366","031-5189-2346","0E-8","0E-8","37.03570310","126.84425210"
"","","","","","","41590430","2023","4159037000","001","장안6리 경로당","경기도 화성시 장안면 물골길 22-3","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 장안면","20190515","20191015","92","60","2","2","N","N","N","null","294-2","5530366","031-5189-2346","0E-8","0E-8","37.05099440","126.85778440"
"","","","","","","41590431","2023","4159037000","001","장안7리 경로당","경기도 화성시 장안면 장안골길 29-8","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 장안면","20190515","20191015","99","30","2","1","N","N","N","null","장안리 386-11","5530366","031-5189-2346","0E-8","0E-8","37.05260050","126.86590770"
"","","","","","","41590428","2023","4159037000","001","장안4리 경로당","경기도 화성시 장안면 장안고잔길 88","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 장안면","20190515","20191015","111","35","2","1","N","N","N","null","1486-29","5530366","031-5189-2346","0E-8","0E-8","37.03640860","126.83732450"
"","","","","","","46770181","2023","4677041000","003","봉계마을회관","전라남도 고흥군 대서면 안남봉계길 14-1","2021-04-20 17:02:34","2023-06-22 18:15:41","Y","전라남도 고흥군 대서면","20230520","20230930","42","10","2","1","Y","Y","null","null","24-5","4880165","061-830-5848","979927.97249500","1640537.02807500","34.75911300","127.28067760"
"","","","","","","46810138","2023","4681034000","001","귤동경로당","전라남도 강진군 도암면다산초당길 42","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 도암면","20230520","20230930","121","30","3","1","Y","Y","N","null","405-3","4920131","061-430-3934","0E-8","0E-8","34.57708100","126.74868200"
"","","","","","","27200007","2023","2720053000","005","봉덕1동행정복지센터","대구광역시 남구 봉덕로 51-2","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 봉덕1동","20230520","20230930","49","12","0","4","N","N","N","null","694-4","3440130","053-664-2924","0E-8","0E-8","35.84525220","128.59642790"
"","","","","","","27200008","2023","2720053000","008","DGB대구은행 봉덕동지점","대구광역시 남구 대봉로 60","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 봉덕1동","20230520","20230930","33","10","0","4","N","N","N","null","948-43","3440130","053-664-2924","0E-8","0E-8","35.84402710","128.60423140"
"","","","","","","46810110","2023","4681033000","001","난산경로당","전라남도 강진군 대구면계율길 200","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 대구면","20230520","20230930","70","17","4","1","Y","Y","N","null","476-1","4920131","061-430-3934","0E-8","0E-8","34.50318600","126.80887100"
"","","","","","","46810111","2023","4681033000","001","청용경로당","전라남도 강진군 대구면계율길 109","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 대구면","20230520","20230930","46","11","2","1","Y","Y","N","null","328-4","4920131","061-430-3934","0E-8","0E-8","34.50461800","126.81708300"
"","","","","","","46770180","2023","4677041000","001","신기마을여성회관","전라남도 고흥군 대서면 동서로 930","2021-04-20 17:02:34","2023-06-22 18:15:50","Y","전라남도 고흥군 대서면","20230520","20230930","69","17","2","1","Y","Y","null","null","849-4","4880165","061-830-5848","978434.65453700","1638502.20852500","34.74073310","127.26441260"
"","","","","","","4889053","2023","4889031000","001","노곡1구경로당","경상남도 합천군 봉산면노곡2길 222","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","67","16","1","1","Y","Y","Y","null","370-1","5480120","055-930-3489","0E-8","0E-8","35.60220100","127.98934710"
"","","","","","","4889054","2023","4889031000","001","양지2구경로당","경상남도 합천군 봉산면서부로 3642","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","105","26","2","1","Y","Y","Y","null","818-1","5480120","055-930-3489","0E-8","0E-8","35.58746820","128.00297610"
"","","","","","","4889055","2023","4889031000","001","양지1구경로당","경상남도 합천군 봉산면양지2길 102","2021-03-05 17:53:24","2023-07-20 13:54:59","Y","경상남도 합천군 봉산면","20230520","20230930","66","16","2","1","Y","Y","Y","null","939-0","5480120","055-930-3489","0E-8","0E-8","35.59583630","128.00347250"
"","","","","","","41590458","2023","4159041000","001","오일1리 노인회","경기도 화성시 정남면 원오일길41번길 15","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 정남면","20190701","20190930","62","15","1","1","N","Y","N","null","103-1","5530366","031-5189-2346","0E-8","0E-8","37.17234220","126.96894330"
"","","","","","","481338","2023","4812131000","001","무동 휴먼빌 2단지아파트 경로당","경상남도 창원시 의창구 북면동곡로 35","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 북면","20230501","20231031","113","29","1","1","Y","Y","N","null","122-1","5670133","055-212-5200","0E-8","0E-8","35.32031800","128.58346700"
"","","","","","","481369","2023","4812132000","001","가촌경로당","경상남도 창원시 의창구 대산면 봉강가술로471번길 35-9","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","72","18","1","2","N","Y","N","null","가술리 434-4","5670134","055-212-5300","0E-8","0E-8","35.33972750","128.70058440"
"","","","","","","481370","2023","4812132000","001","장등경로당","경상남도 창원시 의창구 대산면 주남로503번길 43-50, 장등 마을회관","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","139","34","1","1","N","Y","N","null","가술리 405-37 장등 마을회관","5670134","055-212-5300","0E-8","0E-8","35.33283570","128.70260950"
"","","","","","","481371","2023","4812132000","001","신동경로당","경상남도 창원시 의창구 대산면 가술산남로 37 , 신동경로회","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","136","34","1","2","N","Y","N","null","가술리 1773-8 신동경로회","5670134","055-212-5300","0E-8","0E-8","35.32537640","128.69584420"
"","","","","","","481372","2023","4812132000","001","신등경로당","경상남도 창원시 의창구 대산면 가술산남로 15 , 신등마을회관","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","144","36","1","2","N","Y","N","null","가술리 1531-1 신등마을회관","5670134","055-212-5300","0E-8","0E-8","35.32405220","128.69764700"
"","","","","","","481373","2023","4812132000","001","백양경로당","경상남도 창원시 의창구 대산면 가술산남로 124-6, 백양마을회관","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","111","27","1","2","N","Y","N","null","가술리 979-2 백양마을회관","5670134","055-212-5300","0E-8","0E-8","35.33040470","128.68902990"
"","","","","","","481368","2023","4812132000","001","남가술부인경로당","경상남도 창원시 의창구 대산면 가술길 5","2021-03-23 10:08:32","2023-05-18 14:14:40","Y","경상남도 창원시 의창구 대산면","20230501","20231031","87","21","3","1","N","Y","N","null","가술리 384-4","5670134","055-212-5300","0E-8","0E-8","35.33755600","128.70851390"
"","","","","","","27200006","2023","2720051500","099","이천어울림도서관","대구광역시 남구 이천로 124","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 이천동","20230520","20230930","105","25","0","1","N","Y","N","null","415-8","3440130","053-664-2924","0E-8","0E-8","35.85237860","128.59873830"
"","","","","","","27200012","2023","2720053000","008","NH농협은행 봉덕동지점","대구광역시 남구 봉덕로 125","2021-03-11 09:47:35","2023-07-21 11:30:52","Y","대구광역시 남구 봉덕1동","20230520","20230930","33","10","0","5","N","N","N","null","957-8","3440130","053-664-2924","0E-8","0E-8","35.84470580","128.60411440"
"","","","","","","2626072","2023","2626076200","001","세실할머니경로당","부산광역시 동래구 시실로135번길 41-5 (명장동)","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 명장제2동","20230520","20230930","62","16","1","1","N","N","N","null","540-9","3300039","051-550-6575","0E-8","0E-8","35.21325340","129.09889430"
"","","","","","","41210178","2023","4121064000","001","새마을경로당","경기도 광명시 금하로527번길 37","2021-03-22 09:20:46","2023-05-10 09:45:16","Y","경기도 광명시 소하1동","20000101","29991231","138","40","1","1","N","N","N","null","55-98","3900273","null","0E-8","0E-8","37.45405530","126.88895940"
"","","","","","","41210179","2023","4121064000","001","휴먼시아5단지 경로당","경기도 광명시 소하로 9","2021-03-22 09:20:46","2023-05-10 09:45:16","Y","경기도 광명시 소하1동","20000101","29991231","84","50","1","1","N","N","N","null","1294-0","3900273","null","0E-8","0E-8","37.45160140","126.88749550"
"","","","","","","2626042","2023","2626059000","001","사직삼환나우빌경로당","부산광역시 동래구 쇠미로 72 (사직동, 사직 삼환 나우빌)","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 사직제2동","20230520","20230930","83","21","2","1","N","N","N","null","1019 사직 삼환 나우빌","3300034","051-550-6468","0E-8","0E-8","35.20299720","129.05642750"
"","","","","","","2626043","2023","2626059000","001","유원경로당","부산광역시 동래구 쇠미로119번길 85 (사직동, 유원아파트)","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 사직제2동","20230520","20230930","46","11","2","1","N","N","N","null","632-94 유원아파트","3300034","051-550-6468","0E-8","0E-8","35.20694130","129.05626390"
"","","","","","","2626044","2023","2626059000","005","사직2동 주민센터","부산광역시 동래구 사직북로63번길 22 (사직동)","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 사직제2동","20230520","20230930","252","63","1","1","N","N","N","null","1036-0","3300034","051-550-6467","0E-8","0E-8","35.19920000","129.05750000"
"","","","","","","2626045","2023","2626060000","001","사직3동 할아버지경로당","부산광역시 동래구 중앙대로1277번길 73-4","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 사직제3동","20230520","20230930","58","14","1","1","N","N","N","null","148-74","3300035","051-550-4634","0E-8","0E-8","35.20020550","129.07387000"
"","","","","","","2626046","2023","2626060000","001","사직3동 할머니경로당","부산광역시 동래구 중앙대로1277번길 73-4","2021-03-08 09:02:07","2023-08-01 10:52:55","Y","부산광역시 동래구 사직제3동","20230520","20230930","58","14","1","1","N","N","N","null","148-74","3300035","051-550-4634","0E-8","0E-8","35.20020550","129.07387000"
